Degree0,XCoordinate0,YCoordinate0,Degree1,XCoordinate1,YCoordinate1,Degree0_rad,Degree1_rad,d,cosb,cosb_ref,delta_cos,min,d,cosb,cosb_ref,delta_cos,min
196.54,-40.10163016,-11.83325504,196.54,-58.72180107,-17.32772572,3.430270112,3.430270112,,-0.331080661,-0.958621221,0.62754056,,,-0.373025227,-0.958621221,0.585595994,
196.65,-40.07884965,-11.91018378,196.65,-58.86691683,-17.49341122,3.432189974,3.432189974,,-0.331898841,-0.958072899,0.626174058,,,-0.373947062,-0.958072899,0.584125837,
196.77,-39.70481201,-11.88954317,196.77,-58.83016834,-17.61660088,3.434284369,3.434284369,,-0.331691649,-0.957470703,0.625779054,,,-0.373713621,-0.957470703,0.583757082,
196.88,-39.68192421,-11.96571035,196.88,-58.79625575,-17.72945693,3.436204231,3.436204231,,-0.331500445,-0.956915,0.625414555,,,-0.373498194,-0.956915,0.583416806,
196.99,-39.6588903,-12.04183348,196.99,-58.76212667,-17.8422477,3.438124094,3.438124094,,-0.331308022,-0.95635577,0.625047748,,,-0.373281392,-0.95635577,0.583074378,
197.1,-39.63571036,-12.11791227,197.1,-58.72778121,-17.95497278,3.440043956,3.440043956,,-0.331114378,-0.955793015,0.624678637,,,-0.373063215,-0.955793015,0.5827298,
197.22,-39.6102567,-12.20085641,197.22,-58.86746663,-18.13251333,3.442138351,3.442138351,,-0.331901941,-0.955175082,0.623273141,,,-0.373950555,-0.955175082,0.581224527,
197.33,-39.58677171,-12.27684158,197.33,-58.83256399,-18.24544,3.444058213,3.444058213,,-0.331705156,-0.954604964,0.622899808,,,-0.373728839,-0.954604964,0.580876125,
197.44,-39.56314094,-12.35278155,197.44,-59.15536455,-18.47005264,3.445978075,3.445978075,,-0.333525145,-0.954031326,0.620506182,,,-0.375779402,-0.954031326,0.578251924,
197.55,-39.5393645,-12.42867603,197.55,-59.29785688,-18.63949666,3.447897937,3.447897937,,-0.334328534,-0.953454172,0.619125639,,,-0.376684572,-0.953454172,0.5767696,
197.67,-39.33844349,-12.45606401,197.67,-59.25870831,-18.76358591,3.449992332,3.449992332,,-0.334107809,-0.952820542,0.618712733,,,-0.376435884,-0.952820542,0.576384658,
197.78,-39.48917978,-12.58721629,197.78,-59.22259399,-18.87726217,3.451912195,3.451912195,,-0.333904192,-0.952236043,0.61833185,,,-0.376206471,-0.952236043,0.576029571,
197.89,-39.46495362,-12.66296842,197.89,-59.18626162,-18.99086893,3.453832057,3.453832057,,-0.333699346,-0.951648033,0.617948687,,,-0.375975673,-0.951648033,0.57567236,
198,-39.44058215,-12.73867392,198,-59.1497113,-19.10440575,3.455751919,3.455751919,,-0.333493271,-0.951056516,0.617563245,,,-0.37574349,-0.951056516,0.575313026,
198.12,-39.23945233,-12.76448384,198.12,-59.10958985,-19.22818387,3.457846314,3.457846314,,-0.333267061,-0.950407227,0.617140166,,,-0.375488622,-0.950407227,0.574918605,
198.23,-39.38915444,-12.89681534,198.23,-59.0725843,-19.34157313,3.459766176,3.459766176,,-0.333058419,-0.949808383,0.616749964,,,-0.375253547,-0.949808383,0.574554836,
198.34,-39.36433438,-12.97237496,198.34,-59.21462461,-19.51396678,3.461686038,3.461686038,,-0.33385926,-0.949206038,0.615346778,,,-0.376155846,-0.949206038,0.573050192,
198.45,-39.33936938,-13.04788681,198.45,-59.17707048,-19.62755707,3.463605901,3.463605901,,-0.333647525,-0.948600195,0.614952669,,,-0.375917287,-0.948600195,0.572682908,
198.57,-39.13804315,-13.07211709,198.57,-59.13585383,-19.75139131,3.465700296,3.465700296,,-0.333415141,-0.947935287,0.614520146,,,-0.375655462,-0.947935287,0.572279825,
198.68,-39.28670186,-13.20561966,198.68,-59.2762141,-19.92478629,3.467620158,3.467620158,,-0.334206509,-0.947322135,0.613115626,,,-0.376547088,-0.947322135,0.570775047,
198.79,-39.26128943,-13.28098212,198.79,-59.23787154,-20.038494,3.46954002,3.46954002,,-0.333990329,-0.946705492,0.612715163,,,-0.376303521,-0.946705492,0.570401971,
198.9,-39.23573243,-13.35629567,198.9,-59.37691486,-20.21258638,3.471459882,3.471459882,,-0.334774272,-0.946085359,0.611311087,,,-0.377186781,-0.946085359,0.568898577,
199.02,-39.2076873,-13.43839981,199.02,-59.33447311,-20.33683768,3.473554277,3.473554277,,-0.33453498,-0.945404873,0.610869893,,,-0.376917174,-0.945404873,0.5684877,
199.13,-39.18182834,-13.51361022,199.13,-59.29533977,-20.45065643,3.475474139,3.475474139,,-0.334314342,-0.944777452,0.61046311,,,-0.376668583,-0.944777452,0.568108869,
199.24,-39.1558251,-13.58877087,199.24,-59.25598809,-20.56439988,3.477394002,3.477394002,,-0.334092472,-0.944146548,0.610054076,,,-0.376418604,-0.944146548,0.567727944,
199.35,-39.12967769,-13.66388149,199.35,-59.21641822,-20.6780676,3.479313864,3.479313864,,-0.333869373,-0.943512164,0.609642791,,,-0.37616724,-0.943512164,0.567344924,
199.47,-38.92799587,-13.68494808,199.47,-59.17300242,-20.80198191,3.481408259,3.481408259,,-0.333624589,-0.942816143,0.609191554,,,-0.375891445,-0.942816143,0.566924698,
199.58,-39.07454035,-13.82076805,199.58,-59.83772164,-21.16476007,3.483328121,3.483328121,,-0.337372357,-0.94217449,0.604802133,,,-0.380114017,-0.94217449,0.562060473,
199.69,-39.04794791,-13.89572226,199.69,-60.14972818,-21.40506637,3.485247983,3.485247983,,-0.339131488,-0.941529365,0.602397877,,,-0.382096012,-0.941529365,0.559433353,
199.8,-38.8485716,-13.90881559,199.8,-60.10854352,-21.52044754,3.487167845,3.487167845,,-0.338899284,-0.940880769,0.601981485,,,-0.38183439,-0.940880769,0.559046379,
199.92,-38.81937072,-13.99010806,199.92,-60.06336239,-21.64622751,3.489262241,3.489262241,,-0.338644547,-0.940169255,0.601524708,,,-0.381547381,-0.940169255,0.558621874,
200.03,-38.7924538,-14.06457232,200.03,-60.02171513,-21.76144251,3.491182103,3.491182103,,-0.338409735,-0.939513411,0.601103676,,,-0.38128282,-0.939513411,0.558230591,
200.14,-38.76539405,-14.13898479,200.14,-59.97984686,-21.87657737,3.493101965,3.493101965,,-0.338173676,-0.938854104,0.600680427,,,-0.381016855,-0.938854104,0.557837248,
200.25,-38.73819156,-14.2133452,200.25,-59.93775774,-21.99163169,3.495021827,3.495021827,,-0.337936373,-0.938191336,0.600254963,,,-0.380749488,-0.938191336,0.557441848,
200.37,-38.70835343,-14.29440594,200.37,-60.06887008,-22.18251972,3.497116222,3.497116222,,-0.3386756,-0.937464373,0.598788773,,,-0.381582368,-0.937464373,0.555882005,
200.48,-38.68085281,-14.36865661,200.48,-60.20282593,-22.36335732,3.499036084,3.499036084,,-0.339430859,-0.936794378,0.597363518,,,-0.382433311,-0.936794378,0.554361067,
200.59,-38.65320975,-14.44285437,200.59,-59.98329634,-22.41288677,3.500955947,3.500955947,,-0.338193125,-0.936120929,0.597927805,,,-0.381038768,-0.936120929,0.555082162,
200.7,-38.45300973,-14.45219854,200.7,-60.46777196,-22.72623786,3.502875809,3.502875809,,-0.340924657,-0.935444031,0.594519374,,,-0.384116358,-0.935444031,0.551327673,
200.82,-38.42267223,-14.53266178,200.82,-58.72215025,-22.21056213,3.504970204,3.504970204,,-0.33108263,-0.934701664,0.603619034,,,-0.373027445,-0.934701664,0.561674219,
200.93,-38.39471495,-14.60636382,200.93,-60.37610279,-22.96866443,3.506890066,3.506890066,,-0.340407815,-0.934017559,0.593609743,,,-0.383534037,-0.934017559,0.550483521,
201.04,-38.36661629,-14.68001208,201.04,-60.33191734,-23.0844771,3.508809928,3.508809928,,-0.340158692,-0.933330011,0.593171319,,,-0.383253353,-0.933330011,0.550076658,
201.15,-38.33837636,-14.75360628,201.15,-60.28750975,-23.20020478,3.51072979,3.51072979,,-0.339908317,-0.932639023,0.592730706,,,-0.382971258,-0.932639023,0.549667766,
201.27,-38.30740816,-14.8338289,201.27,-60.23881193,-23.32635571,3.512824185,3.512824185,,-0.339633753,-0.931881298,0.592247545,,,-0.382661909,-0.931881298,0.549219389,
201.38,-38.27887319,-14.9073092,201.38,-60.19394037,-23.44190428,3.514744048,3.514744048,,-0.339380761,-0.931183125,0.591802364,,,-0.382376866,-0.931183125,0.548806259,
201.49,-38.25019726,-14.98073461,201.49,-60.14884717,-23.55736653,3.51666391,3.51666391,,-0.33912652,-0.93048152,0.591355,,,-0.382090415,-0.93048152,0.548391105,
201.6,-38.22138049,-15.05410487,201.6,-60.63055165,-23.88031701,3.518583772,3.518583772,,-0.341842429,-0.929776486,0.587934057,,,-0.385150402,-0.929776486,0.544626084,
201.72,-38.18978351,-15.13408192,201.72,-60.58042938,-24.00718455,3.520678167,3.520678167,,-0.341559833,-0.929003449,0.587443615,,,-0.384832005,-0.929003449,0.544171444,
201.83,-38.1606726,-15.20733596,201.83,-60.53425075,-24.12338739,3.522598029,3.522598029,,-0.341299473,-0.928291252,0.586991779,,,-0.384538659,-0.928291252,0.543752593,
201.94,-38.13142117,-15.28053401,201.94,-60.48784923,-24.23950141,3.524517891,3.524517891,,-0.341037855,-0.927575633,0.586537778,,,-0.384243897,-0.927575633,0.543331736,
202.05,-38.10202934,-15.35367579,202.05,-60.61533758,-24.42568696,3.526437754,3.526437754,,-0.34175665,-0.926856596,0.585099945,,,-0.385053756,-0.926856596,0.54180284,
202.17,-38.06980552,-15.43340234,202.17,-60.5640737,-24.55252145,3.528532149,3.528532149,,-0.341467618,-0.926068295,0.584600677,,,-0.384728106,-0.926068295,0.541340188,
202.28,-38.04012046,-15.50642561,202.28,-60.51684867,-24.66869191,3.530452011,3.530452011,,-0.341201358,-0.925342117,0.58414076,,,-0.384428113,-0.925342117,0.540914004,
202.39,-38.01029534,-15.57939178,202.39,-60.4694008,-24.78477153,3.532371873,3.532371873,,-0.340933841,-0.924612529,0.583678688,,,-0.384126705,-0.924612529,0.540485824,
202.5,-37.98033026,-15.65230058,202.5,-60.77204501,-25.04513018,3.534291735,3.534291735,,-0.342640186,-0.923879533,0.581239347,,,-0.386049226,-0.923879533,0.537830306,
202.62,-37.94748158,-15.73177172,202.62,-60.89373552,-25.24453025,3.53638613,3.53638613,,-0.343326292,-0.923076016,0.579749725,,,-0.386822255,-0.923076016,0.536253761,
202.73,-37.91722422,-15.80455972,202.73,-60.84518199,-25.36133201,3.538305993,3.538305993,,-0.343052541,-0.922335903,0.579283362,,,-0.386513823,-0.922335903,0.53582208,
202.84,-37.88682723,-15.87728951,202.84,-60.79640443,-25.47804039,3.540225855,3.540225855,,-0.342777527,-0.92159239,0.578814863,,,-0.386203968,-0.92159239,0.535388422,
202.95,-37.85629074,-15.94996085,202.95,-60.747403,-25.59465496,3.542145717,3.542145717,,-0.342501251,-0.92084548,0.578344229,,,-0.38589269,-0.92084548,0.53495279,
203.07,-37.82281924,-16.02917168,203.07,-60.69369179,-25.72176335,3.544240112,3.544240112,,-0.342198421,-0.920026798,0.577828378,,,-0.385551494,-0.920026798,0.534475304,
203.18,-37.79199142,-16.10171991,203.18,-60.81958451,-25.91289525,3.546159974,3.546159974,,-0.342908219,-0.919272795,0.576364576,,,-0.386351217,-0.919272795,0.532921578,
203.29,-37.76102445,-16.17420886,203.29,-60.7697486,-26.02955349,3.548079836,3.548079836,,-0.342627238,-0.918515403,0.575888165,,,-0.386034639,-0.918515403,0.532480764,
203.4,-37.72991844,-16.24663825,203.4,-60.71968893,-26.1461159,3.549999699,3.549999699,,-0.342344996,-0.917754626,0.57540963,,,-0.385716639,-0.917754626,0.532037987,
203.52,-37.69582617,-16.32558389,203.52,-60.83923592,-26.34870091,3.552094094,3.552094094,,-0.343019016,-0.916920829,0.573901813,,,-0.386476051,-0.916920829,0.530444778,
203.63,-37.66442981,-16.39788789,203.63,-60.9623328,-26.54104957,3.554013956,3.554013956,,-0.343713051,-0.916152982,0.57243993,,,-0.387258013,-0.916152982,0.528894968,
203.74,-37.63289476,-16.47013151,203.74,-60.91129127,-26.65798058,3.555933818,3.555933818,,-0.343425273,-0.915381758,0.571956485,,,-0.386933776,-0.915381758,0.528447981,
203.85,-37.60122114,-16.54231449,203.85,-60.86002546,-26.77481343,3.55785368,3.55785368,,-0.34313623,-0.91460716,0.57147093,,,-0.386608115,-0.91460716,0.527999045,
203.97,-37.5665102,-16.62099007,203.97,-60.97895403,-26.97963117,3.559948075,3.559948075,,-0.343806764,-0.913758299,0.569951535,,,-0.387363598,-0.913758299,0.526394701,
204.08,-37.53454723,-16.69304539,204.08,-61.10153139,-27.17418251,3.561867937,3.561867937,,-0.34449787,-0.912976656,0.568478786,,,-0.388142261,-0.912976656,0.524834395,
204.19,-37.50244605,-16.76503924,204.19,-61.2230897,-27.36908147,3.5637878,3.5637878,,-0.345183231,-0.912191647,0.567008417,,,-0.388914449,-0.912191647,0.523277198,
204.3,-37.47020677,-16.83697135,204.3,-61.17045879,-27.48651131,3.565707662,3.565707662,,-0.344886491,-0.911403277,0.566516786,,,-0.388580116,-0.911403277,0.522823161,
204.42,-37.43487931,-16.91537204,204.42,-61.11278638,-27.61450116,3.567802057,3.567802057,,-0.344561327,-0.910539405,0.565978078,,,-0.388213757,-0.910539405,0.522325648,
204.53,-37.40235169,-16.98717423,204.53,-61.23480146,-27.81125235,3.569721919,3.569721919,,-0.345249263,-0.909744013,0.56449475,,,-0.388988847,-0.909744013,0.520755166,
204.64,-37.36968635,-17.05891387,204.64,-61.18132205,-27.92870385,3.571641781,3.571641781,,-0.344947739,-0.908945269,0.563997529,,,-0.388649124,-0.908945269,0.520296145,
204.75,-37.33688341,-17.13059069,204.75,-61.12761736,-28.04605252,3.573561643,3.573561643,,-0.344644946,-0.908143174,0.563498228,,,-0.388307969,-0.908143174,0.519835204,
204.87,-37.30094159,-17.20871164,204.87,-61.41656778,-28.33440551,3.575656039,3.575656039,,-0.346274084,-0.907264344,0.56099026,,,-0.390143502,-0.907264344,0.517120842,
204.98,-37.26785133,-17.28025628,204.98,-61.36208416,-28.45220484,3.577575901,3.577575901,,-0.345966898,-0.906455253,0.560488355,,,-0.3897974,-0.906455253,0.516657854,
205.09,-37.23462385,-17.35173729,205.09,-61.30737461,-28.56989941,3.579495763,3.579495763,,-0.345658439,-0.905642822,0.559984383,,,-0.389449862,-0.905642822,0.51619296,
205.2,-37.20125926,-17.4231544,205.2,-61.25243931,-28.68748878,3.581415625,3.581415625,,-0.345348707,-0.904827052,0.559478345,,,-0.38910089,-0.904827052,0.515726162,
205.32,-37.16470531,-17.50099081,205.32,-61.36700376,-28.89793851,3.58351002,3.58351002,,-0.345994636,-0.903933319,0.557938683,,,-0.389828651,-0.903933319,0.514104667,
205.43,-37.13105445,-17.57227348,205.43,-61.31143888,-29.01564169,3.585429882,3.585429882,,-0.345681354,-0.903110579,0.557429225,,,-0.38947568,-0.903110579,0.513634899,
205.54,-37.09726687,-17.64349146,205.54,-61.42958691,-29.21596342,3.587349745,3.587349745,,-0.346347487,-0.902284511,0.555937024,,,-0.390226205,-0.902284511,0.512058306,
205.65,-37.06334269,-17.71464446,205.65,-61.5467006,-29.41661059,3.589269607,3.589269607,,-0.347007788,-0.901455117,0.554447329,,,-0.39097016,-0.901455117,0.510484957,
205.77,-37.02617886,-17.79219152,205.77,-61.48498703,-29.5453838,3.591364002,3.591364002,,-0.34665984,-0.900546534,0.553886695,,,-0.39057813,-0.900546534,0.509968405,
205.88,-36.99196947,-17.86320785,205.88,-62.26404985,-30.06694912,3.593283864,3.593283864,,-0.351052291,-0.899710197,0.548657906,,,-0.39552706,-0.899710197,0.504183137,
205.99,-36.95762388,-17.93415839,205.99,-62.20624012,-30.18637148,3.595203726,3.595203726,,-0.350726352,-0.898870543,0.548144191,,,-0.395159828,-0.898870543,0.503710714,
206.1,-36.9231422,-18.00504291,206.1,-62.14820134,-30.3056827,3.597123588,3.597123588,,-0.350399123,-0.898027576,0.547628453,,,-0.394791142,-0.898027576,0.503236434,
206.22,-36.88537077,-18.08229585,206.22,-62.25645405,-30.51994861,3.599217983,3.599217983,,-0.351009465,-0.8971042,0.546094736,,,-0.395478808,-0.8971042,0.501625392,
206.33,-36.85060497,-18.15304144,206.33,-62.19777507,-30.63935556,3.601137846,3.601137846,,-0.350678625,-0.896254316,0.545575691,,,-0.395106055,-0.896254316,0.501148261,
206.44,-36.81570348,-18.22372019,206.44,-62.48046316,-30.92773927,3.603057708,3.603057708,,-0.352272455,-0.895401128,0.543128673,,,-0.396901807,-0.895401128,0.498499321,
206.55,-36.78066642,-18.29433184,206.55,-62.42100127,-31.04757532,3.60497757,3.60497757,,-0.351937202,-0.89454464,0.542607438,,,-0.39652408,-0.89454464,0.49802056,
206.67,-36.74228973,-18.3712859,206.67,-62.35587163,-31.17817516,3.607071965,3.607071965,,-0.351569993,-0.893606529,0.542036536,,,-0.39611035,-0.893606529,0.497496179,
206.78,-36.70696965,-18.4417564,206.78,-62.29592941,-31.29777168,3.608991827,3.608991827,,-0.351232031,-0.89274315,0.541511119,,,-0.395729572,-0.89274315,0.497013578,
206.89,-36.67151441,-18.512159,206.89,-62.23575781,-31.41725295,3.610911689,3.610911689,,-0.350892777,-0.891876481,0.540983704,,,-0.395347337,-0.891876481,0.496529144,
207,-36.63592414,-18.58249344,207,-62.17535705,-31.53661854,3.612831552,3.612831552,,-0.35055223,-0.891006524,0.540454294,,,-0.394963646,-0.891006524,0.496042878,
207.12,-36.59694455,-18.65914387,207.12,-62.28041707,-31.75399686,3.614925947,3.614925947,,-0.351144571,-0.890053735,0.538909164,,,-0.395631031,-0.890053735,0.494422704,
207.23,-36.56107237,-18.72933494,207.23,-62.38994615,-31.96082946,3.616845809,3.616845809,,-0.351762109,-0.889176915,0.537414806,,,-0.396326805,-0.889176915,0.49285011,
207.34,-36.52506556,-18.79945705,207.34,-62.49844552,-32.16795985,3.618765671,3.618765671,,-0.352373842,-0.888296818,0.535922976,,,-0.397016038,-0.888296818,0.49128078,
207.45,-36.48892427,-18.86950994,207.45,-62.43660375,-32.28782812,3.620685533,3.620685533,,-0.35202517,-0.887413447,0.535388277,,,-0.396623194,-0.887413447,0.490790253,
207.57,-36.44934418,-18.94585203,207.57,-62.36887782,-32.41845791,3.622779928,3.622779928,,-0.351643323,-0.886446039,0.534802716,,,-0.39619297,-0.886446039,0.490253069,
207.68,-36.41292211,-19.01575934,207.68,-62.30655561,-32.5380771,3.624699791,3.624699791,,-0.351291943,-0.885555832,0.534263889,,,-0.395797074,-0.885555832,0.489758758,
207.79,-36.37636596,-19.08559664,207.79,-62.91853472,-33.01148268,3.626619653,3.626619653,,-0.354742356,-0.884662362,0.529920006,,,-0.399684619,-0.884662362,0.484977743,
207.9,-36.33967588,-19.15536367,207.9,-63.02396251,-33.22118023,3.628539515,3.628539515,,-0.355336771,-0.88376563,0.528428859,,,-0.40035434,-0.88376563,0.48341129,
208.02,-36.29949772,-19.2313927,208.02,-62.95428147,-33.3530375,3.63063391,3.63063391,,-0.3549439,-0.882783663,0.527839762,,,-0.399911697,-0.882783663,0.482871965,
208.13,-36.26252801,-19.30101195,208.13,-63.05824484,-33.56324018,3.632553772,3.632553772,,-0.355530059,-0.881880124,0.526350065,,,-0.400572116,-0.881880124,0.481308008,
208.24,-36.22542477,-19.37056013,208.24,-62.99372465,-33.68418008,3.634473634,3.634473634,,-0.355166286,-0.880973335,0.525807049,,,-0.400162257,-0.880973335,0.480811078,
208.35,-36.18818815,-19.44003699,208.35,-63.09831192,-33.89596387,3.636393497,3.636393497,,-0.355755962,-0.880063298,0.524307337,,,-0.400826638,-0.880063298,0.47923666,
208.47,-36.14741441,-19.51574829,208.47,-63.19591403,-34.11905308,3.638487892,3.638487892,,-0.356306254,-0.879066832,0.522760578,,,-0.401446647,-0.879066832,0.477620185,
208.58,-36.10989933,-19.58507519,208.58,-63.29839918,-34.3314141,3.640407754,3.640407754,,-0.356884078,-0.878150017,0.521265939,,,-0.402097675,-0.878150017,0.476052341,
208.69,-36.07225129,-19.65432997,208.69,-63.23240452,-34.45281341,3.642327616,3.642327616,,-0.356511992,-0.877229965,0.520717973,,,-0.40167845,-0.877229965,0.475551515,
208.8,-36.03447043,-19.72351239,208.8,-63.16617702,-34.57408587,3.644247478,3.644247478,,-0.356138593,-0.87630668,0.520168087,,,-0.401257746,-0.87630668,0.475048935,
208.92,-35.99310362,-19.79890127,208.92,-63.26074845,-34.79814706,3.646341873,3.646341873,,-0.356671799,-0.875295776,0.518623978,,,-0.401858502,-0.875295776,0.473437274,
209.03,-35.95504549,-19.86793155,209.03,-63.53037868,-35.10542672,3.648261735,3.648261735,,-0.358192007,-0.874365742,0.516173735,,,-0.403571305,-0.874365742,0.470794436,
209.14,-35.91685496,-19.93688866,209.14,-63.79729003,-35.41288539,3.650181598,3.650181598,,-0.359696885,-0.873432484,0.513735599,,,-0.405266837,-0.873432484,0.468165647,
209.25,-35.87853219,-20.00577237,209.25,-63.72921922,-35.53524003,3.65210146,3.65210146,,-0.359313094,-0.872496007,0.513182913,,,-0.404834423,-0.872496007,0.467661584,
209.37,-35.83657486,-20.08083421,209.37,-63.65469254,-35.66856857,3.654195855,3.654195855,,-0.358892903,-0.871470728,0.512577825,,,-0.404360999,-0.871470728,0.46710973,
209.48,-35.79797601,-20.1495636,209.48,-63.58613137,-35.79064911,3.656115717,3.656115717,,-0.358506347,-0.870527531,0.512021184,,,-0.40392547,-0.870527531,0.466602062,
209.59,-35.75924536,-20.2182188,209.59,-63.51733607,-35.91259786,3.658035579,3.658035579,,-0.358118471,-0.869581125,0.511462655,,,-0.403488453,-0.869581125,0.466092672,
