Degree,XCoordinate,YCoordinate,,Degree,XCoordinate,YCoordinate,,,,,,,,,
219.78,-19.02180153,-15.77459138,,219.78,-22.63465593,-18.77069571,,3.6128544,2.99610433,,4.693544297,0.87844898,,,
219.96,-18.70623393,-15.61228615,,219.96,-22.57560446,-18.84167588,,3.86937053,3.22938973,,5.039939119,0.875308982,,,
220.14,-18.65711922,-15.67094666,,220.14,-22.5163304,-18.91247028,,3.85921118,3.24152362,,5.039939118,0.87216898,,,
220.32,-18.60782055,-15.72945266,,220.32,-22.45683434,-18.9830782,,3.84901379,3.25362554,,5.039939118,0.869028981,,,
220.5,-18.55833842,-15.78780358,,220.5,-22.39711686,-19.05349897,,3.83877844,3.26569539,,5.039939116,0.865888979,,,
220.68,-18.50867331,-15.84599884,,220.68,-22.33717856,-19.12373187,,3.82850525,3.27773303,,5.039939113,0.86274898,,,
220.86,-18.45882571,-15.90403786,,220.86,-22.27702003,-19.19377622,,3.81819432,3.28973836,,5.039939121,0.85960898,,,
221.04,-18.40879611,-15.96192007,,221.04,-22.21664185,-19.26363132,,3.80784574,3.30171125,,5.039939122,0.856468981,,,
221.22,-18.35858501,-16.01964491,,221.22,-22.15604462,-19.3332965,,3.79745961,3.31365159,,5.039939122,0.853328981,,,
221.4,-18.05458307,-15.85450609,,221.4,-22.09522894,-19.40277105,,4.04064587,3.54826496,,5.377453233,0.850188981,,,
221.58,-18.004711,-15.91111923,,221.58,-21.4138745,-18.92386444,,3.4091635,3.01274521,,4.549618607,0.847048981,,,
221.76,-17.95466141,-15.96757549,,221.76,-21.3543481,-18.99101061,,3.39968669,3.02343512,,4.549618612,0.84390898,,,
221.94,-17.90443479,-16.02387432,,221.94,-21.29461115,-19.05796953,,3.39017636,3.03409521,,4.54961861,0.840768981,,,
222.12,-17.85403164,-16.08001516,,222.12,-21.23466425,-19.12474055,,3.38063261,3.04472539,,4.549618615,0.837628982,,,
222.3,-17.80345246,-16.13599745,,222.3,-21.17450798,-19.191323,,3.37105552,3.05532555,,4.549618614,0.834488981,,,
222.48,-15.40975276,-14.0548753,,222.48,-19.62686088,-17.90120104,,4.21710812,3.84632574,,5.707733578,0.831348981,,,
222.66,-15.36554456,-14.10319256,,222.66,-19.57055444,-17.96274103,,4.20500988,3.85954847,,5.707733568,0.828208981,,,
222.84,-15.32118486,-14.15137076,,222.84,-19.51405505,-18.02410392,,4.19287019,3.87273316,,5.707733575,0.82506898,,,
223.02,-15.2766741,-14.19940944,,223.02,-19.17498854,-17.82282659,,3.89831444,3.62341715,,5.32221827,0.82192898,,,
223.2,-15.23201272,-14.24730812,,223.2,-19.11893043,-17.88294809,,3.88691771,3.63563997,,5.322218266,0.81878898,,,
223.38,-15.18720115,-14.29506632,,223.38,-19.03484829,-17.91669288,,3.84764714,3.62162656,,5.283991621,0.81564898,,,
223.56,-14.86706313,-14.08203704,,223.56,-18.67519394,-17.68908697,,3.80813081,3.60704993,,5.245252088,0.812508981,,,
223.74,-14.82277232,-14.12865012,,223.74,-18.33123188,-17.4728152,,3.50845956,3.34416508,,4.846929808,0.80936898,,,
223.92,-14.77833536,-14.17512389,,223.92,-18.27627696,-17.53028904,,3.4979416,3.35516515,,4.846929814,0.806228978,,,
224.1,-14.73375269,-14.22145791,,224.1,-18.22114185,-17.58759003,,3.48738916,3.36613212,,4.846929812,0.80308898,,,
224.28,-14.68902475,-14.26765171,,224.28,-18.16582708,-17.64471762,,3.47680233,3.37706591,,4.846929812,0.79994898,,,
224.46,-14.64415198,-14.31370483,,224.46,-18.1103332,-17.70167124,,3.46618122,3.38796641,,4.846929816,0.796808979,,,
224.64,-14.59913483,-14.35961683,,224.64,-18.05466077,-17.75845032,,3.45552594,3.39883349,,4.846929813,0.793668981,,,
224.82,-14.55397374,-14.40538725,,224.82,-17.99881032,-17.81505432,,3.44483658,3.40966707,,4.846929811,0.79052898,,,
225,-13.89601138,-13.84079241,,225,-17.36459466,-17.29559248,,3.46858328,3.45480007,,4.895581017,0.787388981,,,
225.18,-13.85248286,-13.88435758,,225.18,-17.31020098,-17.35003195,,3.45771812,3.46567437,,4.895581011,0.78424898,,,
225.36,-13.80881776,-13.92778586,,225.36,-17.25563663,-17.40430036,,3.44681887,3.4765145,,4.895581007,0.78110898,,,
225.54,-13.76501651,-13.97107681,,225.54,-17.20090215,-17.45839717,,3.43588564,3.48732036,,4.89558101,0.777968979,,,
225.72,-13.72107954,-14.01423002,,225.72,-17.14599808,-17.51232185,,3.42491854,3.49809183,,4.895581013,0.77482898,,,
225.9,-13.67700729,-14.05724505,,225.9,-17.09092495,-17.56607386,,3.41391766,3.50882881,,4.895581008,0.77168898,,,
226.08,-13.63280018,-14.10012148,,226.08,-17.03568332,-17.61965268,,3.40288314,3.5195312,,4.895581021,0.768548981,,,
226.26,-13.58845867,-14.14285889,,226.26,-16.69039746,-17.37135476,,3.10193879,3.22849587,,4.477187715,0.765408979,,,
226.44,-13.54398318,-14.18545686,,226.44,-16.63576921,-17.42367688,,3.09178603,3.23822002,,4.477187706,0.762268979,,,
226.62,-13.49937415,-14.22791497,,226.62,-16.58097695,-17.47582721,,3.0816028,3.24791224,,4.477187704,0.759128981,,,
226.8,-13.18969318,-13.98923374,,226.8,-16.5260212,-17.52780524,,3.33632802,3.5385715,,4.863391092,0.755988982,,,
226.98,-13.14570203,-14.03058034,,226.98,-16.47090251,-17.57961046,,3.32520048,3.54903012,,4.863391103,0.752848981,,,
227.16,-13.10158128,-14.07178861,,227.16,-16.14466307,-17.34021879,,3.04308179,3.26843018,,4.465756668,0.74970898,,,
227.34,-13.05733135,-14.11285814,,227.34,-16.09013528,-17.39082747,,3.03280393,3.27796933,,4.465756667,0.74656898,,,
227.52,-13.01295268,-14.15378851,,227.52,-16.03544885,-17.44126467,,3.02249617,3.28747616,,4.465756666,0.743428979,,,
227.7,-12.9684457,-14.19457934,,227.7,-15.69816312,-17.18238462,,2.72971742,2.98780528,,4.047015886,0.74028898,,,
227.88,-12.92381086,-14.23523022,,227.88,-15.64413313,-17.23159207,,2.72032227,2.99636185,,4.047015887,0.73714898,,,
228.06,-12.8790486,-14.27574074,,228.06,-15.5899489,-17.28062962,,2.7109003,3.00488888,,4.04701589,0.734008979,,,
228.24,-12.83415936,-14.31611051,,228.24,-15.53561096,-17.32949678,,2.7014516,3.01338627,,4.047015883,0.730868981,,,
228.42,-12.78914358,-14.35633913,,228.42,-15.48111984,-17.37819309,,2.69197626,3.02185396,,4.047015881,0.72772898,,,
228.6,-12.7440017,-14.3964262,,228.6,-15.42647609,-17.42671806,,2.68247439,3.03029186,,4.047015889,0.72458898,,,
228.78,-12.45011208,-14.15372893,,228.78,-15.37168023,-17.4750712,,2.92156815,3.32134227,,4.423446047,0.721448982,,,
228.96,-12.40560807,-14.19275244,,228.96,-15.31673282,-17.52325205,,2.91112475,3.33049961,,4.423446051,0.718308981,,,
229.14,-11.79126038,-13.57569564,,229.14,-15.0011374,-17.27134072,,3.20987702,3.69564508,,4.895007971,0.715168981,,,
229.32,-11.74857464,-13.61265321,,229.32,-14.94683152,-17.31835907,,3.19825688,3.70570586,,4.895007966,0.712028979,,,
229.5,-11.70577306,-13.64947656,,229.5,-14.89237828,-17.36520666,,3.18660522,3.7157301,,4.895007968,0.70888898,,,
229.68,-11.66285607,-13.68616534,,229.68,-14.83777821,-17.41188305,,3.17492214,3.72571771,,4.895007972,0.70574898,,,
229.86,-11.61982408,-13.72271918,,229.86,-14.51219649,-17.13853805,,2.89237241,3.41581887,,4.475895074,0.70260898,,,
230.04,-11.57667753,-13.75913772,,230.04,-14.45831003,-17.18402178,,2.8816325,3.42488406,,4.475895071,0.699468981,,,
230.22,-11.53341684,-13.79542059,,230.22,-14.40428101,-17.22933608,,2.87086417,3.43391549,,4.47589507,0.69632898,,,
230.4,-11.49004243,-13.83156745,,230.4,-14.35010997,-17.27448051,,2.86006754,3.44291306,,4.475895069,0.69318898,,,
230.58,-11.44655474,-13.86757794,,230.58,-14.29579745,-17.31945463,,2.84924271,3.45187669,,4.475895073,0.690048979,,,
230.76,-11.40295419,-13.9034517,,230.76,-14.24134398,-17.36425798,,2.83838979,3.46080628,,4.475895073,0.686908979,,,
230.94,-11.3592412,-13.93918838,,230.94,-14.18675009,-17.40889012,,2.82750889,3.46970174,,4.475895071,0.683768981,,,
231.12,-11.04982838,-13.6467808,,231.12,-14.13201633,-17.45335062,,3.08218795,3.80656982,,4.897944095,0.680628981,,,
231.3,-11.00692309,-13.68140992,,231.3,-14.07714323,-17.49763904,,3.07022014,3.81622912,,4.8979441,0.677488979,,,
231.48,-11.22743201,-14.04557239,,231.48,-14.02213134,-17.54175493,,2.79469933,3.49618254,,4.475895072,0.67434898,,,
231.66,-10.67601602,-13.44207382,,231.66,-13.96698119,-17.58569788,,3.29096517,4.14362406,,5.291509435,0.67120898,,,
231.84,-10.63375535,-13.47553019,,231.84,-13.40598391,-16.98861174,,2.77222856,3.51308155,,4.475152865,0.66806898,,,
232.02,-10.59138983,-13.5088537,,232.02,-13.35257367,-17.03062271,,2.76118384,3.52176901,,4.475152864,0.664928981,,,
232.2,-10.54891988,-13.54204401,,232.2,-13.29903177,-17.07246576,,2.75011189,3.53042175,,4.475152862,0.661788981,,,
232.38,-10.50634593,-13.5751008,,232.38,-13.24535876,-17.11414049,,2.73901283,3.53903969,,4.47515287,0.658648981,,,
232.56,-10.46366839,-13.60802375,,232.56,-13.19155515,-17.15564648,,2.72788676,3.54762273,,4.47515287,0.65550898,,,
232.74,-10.42088768,-13.64081253,,232.74,-13.13762147,-17.19698332,,2.71673379,3.55617079,,4.475152866,0.65236898,,,
232.92,-10.37800423,-13.67346682,,232.92,-13.08355827,-17.23815061,,2.70555404,3.56468379,,4.475152867,0.64922898,,,
233.1,-10.33501845,-13.70598629,,233.1,-13.02936607,-17.27914793,,2.69434762,3.57316164,,4.475152869,0.646088981,,,
233.28,-10.29193078,-13.73837063,,233.28,-12.9750454,-17.31997489,,2.68311462,3.58160426,,4.475152862,0.64294898,,,
233.46,-10.24874163,-13.77061951,,233.46,-12.9205968,-17.36063108,,2.67185517,3.59001157,,4.47515286,0.639808979,,,
233.64,-10.20545143,-13.80273262,,233.64,-12.630351,-17.08237592,,2.42489957,3.2796433,,4.078749576,0.63666898,,,
233.82,-10.16206061,-13.83470964,,233.82,-12.32804743,-16.78350122,,2.16598682,2.94879158,,3.658807277,0.63352898,,,
234,-10.11856959,-13.86655026,,234,-12.27528655,-16.82212849,,2.15671696,2.95557823,,3.658807281,0.630388982,,,
234.18,-9.826888016,-13.55601731,,234.18,-12.22240464,-16.86058989,,2.395516624,3.30457258,,4.081507054,0.627248982,,,
234.36,-9.784273747,-13.58680686,,234.36,-12.16940222,-16.89888506,,2.385128473,3.3120782,,4.081507054,0.624108982,,,
234.54,-9.741563009,-13.61746245,,234.54,-12.11627981,-16.93701362,,2.374716801,3.31955117,,4.081507057,0.62096898,,,
234.72,-9.471204847,-13.32777596,,234.72,-12.06303795,-16.97497518,,2.591833103,3.64719922,,4.47433358,0.61782898,,,
234.9,-9.429309008,-13.35744979,,234.9,-12.00967714,-17.01276937,,2.580368132,3.65531958,,4.474333574,0.614688979,,,
235.08,-9.3873202,-13.38699192,,235.08,-11.95619793,-17.05039582,,2.56887773,3.6634039,,4.474333573,0.61154898,,,
235.26,-9.345238837,-13.41640207,,235.26,-11.90260083,-17.08785417,,2.557361993,3.6714521,,4.474333569,0.60840898,,,
235.44,-9.303065333,-13.44567993,,235.44,-11.84888638,-17.12514403,,2.545821047,3.6794641,,4.474333567,0.605268981,,,
235.62,-9.260800106,-13.47482522,,235.62,-11.56155721,-16.82251651,,2.300757104,3.34769129,,4.062083237,0.60212898,,,
235.8,-9.21844357,-13.50383766,,235.8,-11.5086776,-16.85873681,,2.29023403,3.35489915,,4.062083236,0.598988981,,,
235.98,-9.175996144,-13.53271695,,235.98,-11.45568451,-16.89479088,,2.279688366,3.36207393,,4.062083229,0.59584898,,,
236.16,-9.133458247,-13.56146282,,236.16,-11.40257848,-16.93067839,,2.269120233,3.36921557,,4.062083233,0.592708979,,,
236.34,-9.090830298,-13.59007498,,236.34,-11.34936003,-16.96639896,,2.258529732,3.37632398,,4.06208323,0.589568981,,,
236.52,-8.813799087,-13.26588151,,236.52,-11.29602967,-17.00195225,,2.482230583,3.73607074,,4.485498104,0.586428979,,,
236.7,-8.772100837,-13.2934914,,236.7,-11.24258794,-17.03733791,,2.470487103,3.74384651,,4.485498101,0.58328898,,,
236.88,-8.730316098,-13.32097022,,236.88,-10.9675379,-16.73458831,,2.237221802,3.41361809,,4.081415178,0.580148981,,,
237.06,-8.688445281,-13.34831769,,237.06,-10.91493731,-16.76894382,,2.226492029,3.42062613,,4.081415181,0.57700898,,,
237.24,-8.646488801,-13.37553356,,237.24,-10.8622291,-16.803134,,2.215740299,3.42760044,,4.081415177,0.573868979,,,
237.42,-8.604447069,-13.40261755,,237.42,-10.8094138,-16.83715851,,2.204966731,3.43454096,,4.081415182,0.570728979,,,
237.6,-8.562320501,-13.4295694,,237.6,-10.75649192,-16.87101701,,2.194171419,3.44144761,,4.08141518,0.567588979,,,
237.78,-8.520109511,-13.45638884,,237.78,-10.70346399,-16.90470917,,2.183354479,3.44832033,,4.081415181,0.56444898,,,
237.96,-8.477814518,-13.4830756,,237.96,-10.65033052,-16.93823465,,2.172516002,3.45515905,,4.081415176,0.56130898,,,
238.14,-8.435435936,-13.50962943,,238.14,-10.59709205,-16.97159313,,2.161656114,3.4619637,,4.081415173,0.558168981,,,
238.32,-8.392974184,-13.53605005,,238.32,-10.54374909,-17.00478428,,2.150774906,3.46873423,,4.081415178,0.555028979,,,
238.5,-8.350429681,-13.56233722,,238.5,-10.49030218,-17.03780777,,2.139872499,3.47547055,,4.081415178,0.55188898,,,
238.68,-8.307802846,-13.58849066,,238.68,-10.43675184,-17.07066327,,2.128948994,3.48217261,,4.081415184,0.548748981,,,
238.86,-8.2650941,-13.61451013,,238.86,-10.38309859,-17.10335046,,2.11800449,3.48884033,,4.08141518,0.54560898,,,
239.04,-8.222303863,-13.64039537,,239.04,-10.32934297,-17.13586902,,2.107039107,3.49547365,,4.081415176,0.54246898,,,
239.22,-8.179432558,-13.66614612,,239.22,-10.27548551,-17.16821863,,2.096052952,3.50207251,,4.081415176,0.53932898,,,
239.4,-8.136480607,-13.69176212,,239.4,-10.22152674,-17.20039896,,2.085046133,3.50863684,,4.081415178,0.536188981,,,
239.58,-8.093448433,-13.71724313,,239.58,-10.16746718,-17.23240971,,2.074018747,3.51516658,,4.081415177,0.53304898,,,
239.76,-7.841340309,-13.38581521,,239.76,-10.11330738,-17.26425055,,2.271967071,3.87843534,,4.494896557,0.52990898,,,
239.94,-7.799270262,-13.41037099,,239.94,-10.05904787,-17.29592118,,2.259777608,3.88555019,,4.494896564,0.526768981,,,
240.12,-7.757123317,-13.43479455,,240.12,-10.00468917,-17.32742127,,2.247565853,3.89262672,,4.494896556,0.52362898,,,
240.3,-7.714899891,-13.45908564,,240.3,-9.95023184,-17.35875052,,2.235331949,3.89966488,,4.494896561,0.52048898,,,
240.48,-7.672600399,-13.48324404,,240.48,-9.8956764,-17.38990862,,2.223076001,3.90666458,,4.494896556,0.517348981,,,
240.66,-7.630225257,-13.50726949,,240.66,-9.841023393,-17.42089527,,2.210798136,3.91362578,,4.494896567,0.51420898,,,
240.84,-7.587774885,-13.53116177,,240.84,-9.786273358,-17.45171015,,2.198498473,3.92054838,,4.494896566,0.51106898,,,
241.02,-7.545249701,-13.55492064,,241.02,-9.731426834,-17.48235296,,2.186177133,3.92743232,,4.49489656,0.507928981,,,
241.2,-7.502650124,-13.57854586,,241.2,-9.676484362,-17.51282341,,2.173834238,3.93427755,,4.494896566,0.50478898,,,
241.38,-7.459976573,-13.60203721,,241.38,-9.621446484,-17.54312118,,2.161469911,3.94108397,,4.494896554,0.501648981,,,
241.56,-7.41722947,-13.62539444,,241.56,-9.566313742,-17.57324599,,2.149084272,3.94785155,,4.494896558,0.498508981,,,
241.74,-7.374409237,-13.64861733,,241.74,-9.51108668,-17.60319754,,2.136677443,3.95458021,,4.494896565,0.49536898,,,
241.92,-7.331516294,-13.67170565,,241.92,-9.455765843,-17.63297552,,2.124249549,3.96126987,,4.494896565,0.49222898,,,
242.1,-7.288551066,-13.69465918,,242.1,-9.400351776,-17.66257965,,2.11180071,3.96792047,,4.494896561,0.48908898,,,
242.28,-7.245513976,-13.71747768,,242.28,-9.344845025,-17.69200963,,2.099331049,3.97453195,,4.494896559,0.485948981,,,
242.46,-7.202405448,-13.74016093,,242.46,-9.289246138,-17.72126518,,2.08684069,3.98110425,,4.494896563,0.48280898,,,
242.64,-7.159225907,-13.76270871,,242.64,-9.233555663,-17.750346,,2.074329756,3.98763729,,4.494896561,0.47966898,,,
242.82,-7.115975779,-13.7851208,,242.82,-9.177774148,-17.77925181,,2.061798369,3.99413101,,4.494896555,0.476528981,,,
243,-7.072655491,-13.80739697,,243,-9.121902145,-17.80798233,,2.049246654,4.00058536,,4.494896558,0.473388981,,,
243.18,-7.029265469,-13.829537,,243.18,-9.065940203,-17.83653726,,2.036674734,4.00700026,,4.494896557,0.470248981,,,
243.36,-6.804452968,-13.49195142,,243.36,-9.009888875,-17.86491634,,2.205435907,4.37296492,,4.897628991,0.46710898,,,
243.54,-6.762054765,-13.51325086,,243.54,-8.953748713,-17.89311927,,2.191693948,4.37986841,,4.897628983,0.463968981,,,
243.72,-6.719589892,-13.53441705,,243.72,-8.89752027,-17.92114579,,2.177930378,4.38672874,,4.897628995,0.46082898,,,
243.9,-6.677058766,-13.55544981,,243.9,-8.841204102,-17.94899561,,2.164145336,4.3935458,,4.897628991,0.45768898,,,
244.08,-6.634461807,-13.57634892,,244.08,-8.784800763,-17.97666846,,2.150338956,4.40031954,,4.897628986,0.454548981,,,
244.26,-6.591799435,-13.59711416,,244.26,-8.72831081,-18.00416407,,2.136511375,4.40704991,,4.897628994,0.45140898,,,
244.44,-6.54907207,-13.61774535,,244.44,-8.671734799,-18.03148216,,2.122662729,4.41373681,,4.897628986,0.448268981,,,
244.62,-6.506280135,-13.63824227,,244.62,-8.615073288,-18.05862247,,2.108793153,4.4203802,,4.897628985,0.445128981,,,
244.8,-6.46342405,-13.65860472,,244.8,-8.558326836,-18.08558473,,2.094902786,4.42698001,,4.897628987,0.441988981,,,
244.98,-6.420504238,-13.6788325,,244.98,-8.501496002,-18.11236868,,2.080991764,4.43353618,,4.897628996,0.43884898,,,
245.16,-6.377521123,-13.69892542,,245.16,-8.444581347,-18.13897404,,2.067060224,4.44004862,,4.897628989,0.43570898,,,
245.34,-6.334475128,-13.71888327,,245.34,-8.387583432,-18.16540056,,2.053108304,4.44651729,,4.897628989,0.43256898,,,
245.52,-6.291366677,-13.73870586,,245.52,-8.330502819,-18.19164798,,2.039136142,4.45294212,,4.897628991,0.42942898,,,
245.7,-6.248196197,-13.75839299,,245.7,-8.273340071,-18.21771603,,2.025143874,4.45932304,,4.897628986,0.426288981,,,
245.88,-6.204964111,-13.77794447,,245.88,-7.880887486,-17.49928415,,1.675923375,3.72133968,,4.081309615,0.423148981,,,
246.06,-5.828857611,-13.05211677,,246.06,-7.825900973,-17.52394383,,1.997043362,4.47182706,,4.897491138,0.42000898,,,
246.24,-5.787845297,-13.07035501,,246.24,-7.7708373,-17.54843073,,1.982992003,4.47807572,,4.897491137,0.41686898,,,
246.42,-5.746775917,-13.08846438,,246.42,-7.387521341,-16.82531412,,1.640745424,3.73684974,,4.081187514,0.41372898,,,
246.6,-5.705649876,-13.10644471,,246.6,-7.334653523,-16.84842795,,1.629003647,3.74198324,,4.081187505,0.410588981,,,
246.78,-5.664467579,-13.12429581,,246.78,-7.281713388,-16.87137566,,1.617245809,3.74707985,,4.0811875,0.407448981,,,
246.96,-5.623229433,-13.1420175,,246.96,-7.228701458,-16.89415703,,1.605472025,3.75213953,,4.081187508,0.404308981,,,
247.14,-5.581935845,-13.15960963,,247.14,-7.175618256,-16.91677183,,1.593682411,3.7571622,,4.081187502,0.401168981,,,
247.32,-5.540587221,-13.177072,,247.32,-7.122464305,-16.93921984,,1.581877084,3.76214784,,4.081187508,0.39802898,,,
247.5,-5.499183969,-13.19440446,,247.5,-7.06924013,-16.96150084,,1.570056161,3.76709638,,4.081187509,0.39488898,,,
247.68,-5.457726497,-13.21160682,,247.68,-7.015946255,-16.9836146,,1.558219758,3.77200778,,4.081187512,0.39174898,,,
247.86,-5.416215214,-13.22867892,,247.86,-6.962583205,-17.00556091,,1.546367991,3.77688199,,4.081187515,0.38860898,,,
248.04,-5.37465053,-13.2456206,,248.04,-6.909151508,-17.02733955,,1.534500978,3.78171895,,4.081187507,0.38546898,,,
248.22,-5.333032853,-13.26243167,,248.22,-6.70164935,-16.6659702,,1.368616497,3.40353853,,3.668403691,0.38232898,,,
248.4,-5.291362596,-13.27911199,,248.4,-6.649285251,-16.68693118,,1.357922655,3.40781919,,3.668403681,0.379188981,,,
248.58,-5.249640167,-13.29566138,,248.58,-6.596855594,-16.70772764,,1.347215427,3.41206626,,3.668403681,0.376048981,,,
248.76,-5.207865979,-13.31207968,,248.76,-6.544360894,-16.72835937,,1.336494915,3.41627969,,3.668403683,0.372908981,,,
248.94,-5.166040444,-13.32836672,,248.94,-9.161805747,-23.63742757,,3.995765303,10.30906085,,11.05635003,0.36976898,,,
249.12,-5.124163974,-13.34452236,,249.12,-9.08753918,-23.66607907,,3.963375206,10.32155671,,11.05635003,0.36662898,,,
249.3,-5.082236982,-13.36054642,,249.3,-6.38649172,-16.78926413,,1.304254738,3.42871771,,3.66840368,0.363488981,,,
249.48,-5.04025988,-13.37643875,,249.48,-6.333742033,-16.80923492,,1.293482153,3.43279617,,3.668403689,0.36034898,,,
249.66,-4.998233084,-13.3921992,,249.66,-6.280929898,-16.82903997,,1.282696814,3.43684077,,3.668403685,0.35720898,,,
249.84,-4.956157008,-13.4078276,,249.84,-6.228055836,-16.84867909,,1.271898828,3.44085149,,3.668403686,0.35406898,,,
250.02,-4.914032065,-13.42332381,,250.02,-6.175120367,-16.8681521,,1.261088302,3.44482829,,3.668403693,0.35092898,,,
250.2,-4.871858673,-13.43868767,,250.2,-6.122124015,-16.88745878,,1.250265342,3.44877111,,3.668403685,0.34778898,,,
250.38,-4.829637245,-13.45391904,,250.38,-6.069067301,-16.90659897,,1.239430056,3.45267993,,3.66840368,0.344648981,,,
250.56,-4.7873682,-13.46901775,,250.56,-6.015950748,-16.92557246,,1.228582548,3.45655471,,3.668403677,0.341508981,,,
250.74,-4.745051953,-13.48398366,,250.74,-5.828832842,-16.56375685,,1.083780889,3.07977319,,3.264901824,0.338368981,,,
